,id,first_name,web_name,team,team_code,now_cost,photo,total_points,value_season,minutes,ict_index_rank,element_type,bps,influence,creativity,threat,goals_scored,expected_goals,assists,expected_assists,form,selected_by_percent,selected_rank,chance_of_playing_next_round,chance_of_playing_this_round,expected_goals_per_90,expected_assists_per_90,influence_rank,creativity_rank,threat_rank,position,team_name,average_points,average_minutes,avg_points_per_min,goals_scored_last_season,goals_conceded_last_season,assists_last_season,minutes_last_season,clean_sheets_last_season,total_points_last_season,ict_index_last_season,influence_last_season,threat_last_season,creativity_last_season,red_cards_last_season,yellow_cards_last_season,starts_last_season,saves_last_season,penalties_saved_last_season,penalties_missed_last_season,average_win_perc_first_10
492,413,Isaac,Hayden,15,4,44,153127.jpg,0,0.0,0,466,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.1,494,100.0,,0.0,0.0,456,445,407,Midfielder,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5759995096436744
493,414,Jeff,Hendrick,15,4,45,83314.jpg,0,0.0,0,502,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.1,482,100.0,,0.0,0.0,492,487,456,Midfielder,Newcastle,20.0,495.6666666666667,0.04034969737726967,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5759995096436744
494,415,Alexander,Isak,15,4,77,219168.jpg,17,2.2,203,61,4,63,69.0,4.5,63.0,2,0.92,0,0.06,5.7,28.8,8,100.0,,0.41,0.03,42,238,43,Attacker,Newcastle,0,0,0,10,20,2,1520,4,100,145.2,483.4,724.0,246.1,4,3,17,0,0,0,0.5759995096436744
495,416,Joelinton Cássio,Joelinton,15,4,59,180974.jpg,4,0.7,227,172,3,31,17.6,29.9,17.0,0,0.21,0,0.25,1.3,0.8,188,100.0,100.0,0.08,0.1,214,105,139,Midfielder,Newcastle,90.66666666666667,2397.6666666666665,0.037814541915751426,6,26,5,2660,11,115,167.3,603.4,655.0,413.1,11,12,30,0,0,0,0.5759995096436744
496,417,Emil,Krafth,15,4,45,111773.jpg,0,0.0,0,503,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,626,0.0,0.0,0.0,0.0,493,490,459,Defender,Newcastle,34.666666666666664,974.3333333333334,0.0355798836811495,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5759995096436744
497,418,Garang,Kuol,15,4,45,564510.jpg,0,0.0,0,585,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,658,0.0,0.0,0.0,0.0,576,576,559,Midfielder,Newcastle,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5759995096436744
498,419,Jamaal,Lascelles,15,4,40,101148.jpg,0,0.0,0,359,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.4,244,100.0,,0.0,0.0,348,336,293,Defender,Newcastle,31.333333333333332,1298.0,0.0241397021058038,0,5,0,214,0,3,5.4,42.6,13.0,0.9,0,4,2,0,0,0,0.5759995096436744
499,420,Jamal,J.Lewis,15,4,40,194799.jpg,0,0.0,0,384,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,631,0.0,0.0,0.0,0.0,373,361,319,Defender,Newcastle,18.666666666666668,701.0,0.02662862577270566,0,1,0,9,0,2,0.6,1.0,4.0,1.0,0,0,0,0,0,0,0.5759995096436744
500,421,Sean,Longstaff,15,4,49,180135.jpg,3,0.6,56,319,3,10,7.2,0.4,0.0,0,0.16,0,0.01,1.0,0.2,336,100.0,,0.26,0.02,281,304,584,Midfielder,Newcastle,60.666666666666664,1792.3333333333333,0.03384787055979171,1,18,5,2514,13,93,116.8,385.2,408.0,372.0,13,2,28,0,0,0,0.5759995096436744
501,422,Javier,Manquillo,15,4,40,109528.jpg,0,0.0,0,367,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,519,25.0,25.0,0.0,0.0,356,344,301,Defender,Newcastle,23.333333333333332,704.6666666666666,0.033112582781456956,0,1,0,34,0,4,2.0,12.0,2.0,5.5,0,0,0,0,0,0,0.5759995096436744
502,423,Jacob,J.Murphy,15,4,50,114243.jpg,4,0.8,4,201,3,19,21.6,26.3,2.0,0,0.00,1,0.29,1.3,0.2,320,100.0,,0.0,6.52,200,114,266,Midfielder,Newcastle,69.66666666666667,1434.6666666666667,0.04855947955390335,4,12,2,1230,3,78,98.9,275.0,410.0,302.5,3,0,14,0,0,0,0.5759995096436744
503,424,Nick,Pope,15,4,55,98747.jpg,7,1.3,270,174,1,46,62.6,0.0,0.0,0,0.02,0,0.00,2.3,10.7,37,100.0,,0.01,0.0,55,660,655,Goalkeeper,Newcastle,143.66666666666666,3127.0,0.045943929218633404,0,32,0,3261,14,157,72.9,709.6,0.0,20.0,14,3,37,87,2,0,0.5759995096436744
504,425,Matt,Ritchie,15,4,44,56983.jpg,0,0.0,0,455,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.2,338,100.0,,0.0,0.0,445,433,394,Midfielder,Newcastle,26.333333333333332,905.0,0.029097605893186003,0,0,0,35,0,7,2.8,8.8,2.0,17.2,0,0,0,0,0,0,0.5759995096436744
505,426,Allan,Saint-Maximin,15,4,60,170137.jpg,0,0.0,0,676,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,520,0.0,0.0,0.0,0.0,676,676,674,Midfielder,Newcastle,89.0,1822.3333333333333,0.04883848545820377,1,14,6,1109,4,66,106.5,284.8,381.0,397.4,4,1,12,0,0,0,0.5759995096436744
506,427,Fabian,Schär,15,4,50,119471.jpg,5,1.0,270,202,2,36,40.6,4.9,4.0,0,0.10,0,0.02,1.7,2.3,121,100.0,100.0,0.03,0.01,121,236,230,Defender,Newcastle,85.66666666666667,2206.6666666666665,0.03882175226586103,1,28,3,3207,15,139,147.1,680.8,523.0,264.7,15,7,36,0,0,0,0.5759995096436744
507,428,Matt,Targett,15,4,44,169359.jpg,1,0.2,3,470,2,3,0.0,0.0,0.0,0,0.00,0,0.00,0.3,0.2,348,100.0,,0.0,0.0,460,449,411,Defender,Newcastle,91.33333333333333,2291.6666666666665,0.039854545454545455,0,6,0,600,3,35,26.3,112.4,8.0,142.4,3,1,6,0,0,0,0.5759995096436744
508,429,Sandro,Tonali,15,4,55,432422.jpg,10,1.8,227,115,3,44,45.2,19.5,34.0,1,0.62,0,0.11,3.3,3.4,93,100.0,,0.25,0.04,99,149,84,Midfielder,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5759995096436744
509,430,Kieran,Trippier,15,4,65,77794.jpg,4,0.6,270,74,2,56,44.6,75.3,4.0,0,0.00,0,0.51,1.3,31.6,6,100.0,,0.0,0.17,103,24,234,Defender,Newcastle,0,0,0,1,31,9,3342,16,198,285.8,908.2,123.0,1824.0,16,5,38,0,0,0,0.5759995096436744
510,431,Kell,Watts,15,4,40,232977.jpg,0,0.0,0,405,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.1,424,0.0,0.0,0.0,0.0,394,383,342,Defender,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5759995096436744
511,432,Joe,Willock,15,4,54,200089.jpg,0,0.0,0,657,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.1,395,0.0,0.0,0.0,0.0,656,655,649,Midfielder,Newcastle,93.66666666666667,1934.3333333333333,0.04842322936412201,3,26,7,2556,12,123,174.9,520.8,680.0,547.0,12,1,31,0,0,0,0.5759995096436744
512,433,Callum,Wilson,15,4,79,75115.jpg,7,0.9,64,80,4,24,45.0,11.6,64.0,1,1.01,0,0.00,2.3,6.5,57,100.0,,1.42,0.0,100,196,42,Attacker,Newcastle,122.0,1779.0,0.06857785272625071,18,16,6,1870,10,157,200.9,722.2,1022.0,271.3,10,4,21,0,0,0,0.5759995096436744
513,580,Loris,Karius,15,4,40,104542.jpg,0,0.0,0,363,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.3,289,100.0,,0.0,0.0,352,340,297,Goalkeeper,Newcastle,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5759995096436744
514,581,Paul,Dummett,15,4,40,106618.jpg,0,0.0,0,364,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.2,356,100.0,,0.0,0.0,353,341,298,Defender,Newcastle,15.666666666666666,483.6666666666667,0.032391454169538245,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5759995096436744
515,603,Harvey,Barnes,15,4,65,201666.jpg,12,1.8,74,105,3,38,54.0,23.0,28.0,1,0.73,1,0.56,4.0,3.9,90,100.0,,0.89,0.68,77,128,101,Midfielder,Newcastle,133.66666666666666,2249.3333333333335,0.05942501481920568,13,51,2,2709,6,138,187.7,612.8,942.0,322.9,6,3,32,0,0,0,0.5759995096436744
516,633,Tino,Livramento,15,4,45,441191.jpg,1,0.2,4,544,2,3,0.0,0.0,0.0,0,0.00,0,0.00,0.3,0.2,304,100.0,,0.0,0.0,535,536,514,Defender,Newcastle,27.333333333333332,742.0,0.036837376460017966,0,0,0,26,0,2,1.5,14.2,0.0,0.3,0,0,0,0,0,0,0.5759995096436744
517,634,Alex,A.Murphy,15,4,40,545477.jpg,0,0.0,0,446,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.4,247,100.0,,0.0,0.0,436,424,385,Defender,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5759995096436744
518,635,Lewis,Miley,15,4,45,547719.jpg,0,0.0,0,583,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,568,100.0,,0.0,0.0,574,574,557,Midfielder,Newcastle,0,0,0,0,0,0,14,0,1,0.0,0.0,1.0,0.4,0,0,0,0,0,0,0.5759995096436744
519,28,Matt,Turner,16,17,40,224068.jpg,7,1.8,270,129,1,56,85.8,0.0,0.0,0,0.00,0,0.00,2.3,14.2,25,100.0,,0.0,0.0,27,377,336,Goalkeeper,Nott'm Forest,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.4161219336219336
520,378,Anthony,Elanga,16,17,50,449434.jpg,6,1.2,40,188,3,23,20.8,21.8,12.0,0,0.05,1,0.61,2.0,0.7,191,100.0,,0.11,1.37,204,137,169,Midfielder,Nott'm Forest,31.0,593.3333333333334,0.052247191011235955,0,2,1,417,2,23,28.7,52.4,162.0,78.8,2,0,5,0,0,0,0.4161219336219336
521,434,Brandon,B.Aguilera,16,17,45,461682.jpg,0,0.0,0,553,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,635,0.0,0.0,0.0,0.0,544,545,523,Midfielder,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4161219336219336
522,435,Harry,Arter,16,17,45,48615.jpg,0,0.0,0,498,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.1,459,100.0,,0.0,0.0,488,478,445,Midfielder,Nott'm Forest,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.4161219336219336
523,436,Serge,Aurier,16,17,45,80226.jpg,11,2.4,270,73,2,50,72.4,38.2,14.0,0,0.01,2,0.26,3.7,1.7,138,100.0,,0.0,0.09,35,78,151,Defender,Nott'm Forest,50.0,1182.6666666666667,0.042277339346110485,1,31,0,1943,6,70,72.5,437.6,117.0,168.9,6,2,22,0,0,0,0.4161219336219336
524,437,Taiwo,Awoniyi,16,17,65,210156.jpg,20,3.1,182,28,4,84,105.6,23.5,85.0,3,1.55,0,0.04,6.7,2.5,116,100.0,100.0,0.77,0.02,15,127,27,Attacker,Nott'm Forest,0,0,0,10,29,1,1395,5,100,95.6,416.2,405.0,140.1,5,2,17,0,0,0,0.4161219336219336
525,438,Giulian,Biancone,16,17,40,437753.jpg,0,0.0,0,417,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.1,400,100.0,,0.0,0.0,406,395,355,Defender,Nott'm Forest,0,0,0,0,1,0,15,0,2,0.7,6.8,0.0,0.0,0,0,0,0,0,0,0.4161219336219336
526,439,Willy,Boly,16,17,45,90585.jpg,9,2.0,248,24,2,43,99.0,11.6,108.0,1,0.84,0,0.04,3.0,0.2,347,100.0,,0.3,0.01,20,195,10,Defender,Nott'm Forest,40.666666666666664,1154.3333333333333,0.03522956973722206,0,10,1,684,3,37,21.0,155.0,41.0,11.8,3,2,9,0,0,0,0.4161219336219336
527,440,Josh,Bowler,16,17,45,245830.jpg,0,0.0,0,536,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,669,0.0,0.0,0.0,0.0,526,526,503,Midfielder,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4161219336219336
528,441,Steve,Cook,16,17,45,56917.jpg,0,0.0,0,499,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,599,0.0,0.0,0.0,0.0,489,481,450,Defender,Nott'm Forest,0,0,0,0,21,0,956,2,20,24.4,177.4,28.0,39.3,2,4,11,0,0,0,0.4161219336219336
529,442,Danilo,Danilo,16,17,55,513046.jpg,6,1.1,240,190,3,27,17.4,25.4,12.0,0,0.12,0,0.08,2.0,0.1,398,100.0,,0.04,0.03,216,120,170,Midfielder,Nott'm Forest,0,0,0,3,18,2,976,1,48,47.1,253.8,113.0,108.1,1,1,12,0,0,0,0.4161219336219336
530,443,Emmanuel,Dennis,16,17,49,230251.jpg,0,0.0,0,615,4,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.4,235,100.0,,0.0,0.0,608,608,595,Attacker,Nott'm Forest,0,0,0,2,17,2,709,1,39,55.7,169.6,293.0,97.6,1,3,6,0,0,0,0.4161219336219336
531,444,Mohamed,Dräger,16,17,40,173399.jpg,0,0.0,0,381,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.1,383,100.0,,0.0,0.0,370,358,316,Defender,Nott'm Forest,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.4161219336219336
532,445,Felipe Augusto,Felipe,16,17,44,116404.jpg,0,0.0,0,464,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,580,0.0,0.0,0.0,0.0,454,443,405,Defender,Nott'm Forest,0,0,0,0,32,1,1417,1,25,59.0,379.0,130.0,79.5,1,4,15,0,0,0,0.4161219336219336
533,446,Remo,Freuler,16,17,49,89076.jpg,0,0.0,0,599,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,570,100.0,,0.0,0.0,590,590,574,Midfielder,Nott'm Forest,0,0,0,0,47,0,2157,6,54,50.3,272.2,54.0,174.7,6,4,24,0,0,0,0.4161219336219336
534,447,Morgan,Gibbs-White,16,17,60,222531.jpg,12,2.0,270,26,3,51,56.0,124.3,33.0,0,0.40,2,0.84,4.0,2.0,131,100.0,,0.13,0.28,72,11,89,Midfielder,Nott'm Forest,56.0,1188.3333333333333,0.04712482468443198,5,61,12,3151,8,145,221.8,611.4,628.0,980.2,8,6,36,0,0,0,0.4161219336219336
535,448,Wayne,Hennessey,16,17,40,20066.jpg,0,0.0,0,347,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.3,288,0.0,0.0,0.0,0.0,337,323,280,Goalkeeper,Nott'm Forest,4.0,150.33333333333334,0.026607538802660754,0,5,0,271,0,8,7.8,77.4,0.0,0.0,0,0,3,10,0,0,0.4161219336219336
536,449,Ethan,Horvath,16,17,45,168547.jpg,0,0.0,0,509,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.1,397,100.0,,0.0,0.0,499,497,468,Goalkeeper,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4161219336219336
537,450,Brennan,Johnson,16,17,60,242898.jpg,6,1.0,238,193,3,13,13.6,14.9,27.0,0,0.33,0,0.03,2.0,0.5,219,100.0,,0.12,0.01,236,171,102,Midfielder,Nott'm Forest,0,0,0,8,54,5,2930,7,122,158.1,480.6,733.0,374.4,7,6,33,0,0,2,0.4161219336219336
538,451,Cheikhou,Kouyaté,16,17,49,55037.jpg,2,0.4,22,298,3,8,10.2,0.7,3.0,0,0.02,0,0.02,0.7,0.0,561,100.0,,0.08,0.08,261,289,236,Midfielder,Nott'm Forest,64.66666666666667,1987.3333333333333,0.032539416303253944,1,23,0,871,2,35,32.6,162.4,81.0,83.1,2,3,10,0,0,0,0.4161219336219336
539,452,Richie,Laryea,16,17,45,221403.jpg,0,0.0,0,523,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,657,0.0,0.0,0.0,0.0,513,512,488,Defender,Nott'm Forest,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.4161219336219336
540,453,Orel,Mangala,16,17,50,179519.jpg,3,0.6,157,260,3,3,15.0,11.7,0.0,0,0.00,0,0.00,1.0,0.0,569,75.0,,0.0,0.0,229,193,620,Midfielder,Nott'm Forest,0,0,0,1,24,1,1543,5,50,33.6,199.4,75.0,62.0,5,3,20,0,0,0,0.4161219336219336
541,454,Loïc,Mbe Soh,16,17,40,242885.jpg,0,0.0,0,408,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.1,410,100.0,,0.0,0.0,397,386,346,Defender,Nott'm Forest,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.4161219336219336
542,455,Scott,McKenna,16,17,45,168281.jpg,3,0.7,236,182,2,27,48.0,1.3,9.0,0,0.19,0,0.03,1.0,0.1,429,75.0,,0.07,0.01,92,269,185,Defender,Nott'm Forest,0,0,0,0,32,0,1570,5,40,41.8,278.8,46.0,93.9,5,4,19,0,0,0,0.4161219336219336
543,456,Alex,Mighten,16,17,44,244930.jpg,0,0.0,0,487,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,540,100.0,,0.0,0.0,477,466,431,Midfielder,Nott'm Forest,0,0,0,0,0,0,7,0,1,0.0,0.0,0.0,0.3,0,0,0,0,0,0,0.4161219336219336
544,457,Moussa,Niakhaté,16,17,45,199170.jpg,2,0.4,34,315,2,9,8.0,0.4,0.0,0,0.00,0,0.01,0.7,0.0,527,100.0,100.0,0.0,0.03,275,302,478,Defender,Nott'm Forest,0,0,0,0,22,0,1163,2,25,26.0,183.4,61.0,15.6,2,1,14,0,0,0,0.4161219336219336
545,458,Lewis,O'Brien,16,17,49,243345.jpg,0,0.0,0,617,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,608,100.0,,0.0,0.0,610,609,597,Midfielder,Nott'm Forest,0,0,0,1,14,0,578,1,22,21.1,107.8,47.0,56.4,1,2,6,0,0,0,0.4161219336219336
546,459,Braian,Ojeda,16,17,45,437476.jpg,0,0.0,0,543,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,668,0.0,0.0,0.0,0.0,534,535,513,Midfielder,Nott'm Forest,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.4161219336219336
547,460,Jonathan,Panzo,16,17,40,209035.jpg,0,0.0,0,392,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.1,381,100.0,,0.0,0.0,381,369,328,Defender,Nott'm Forest,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.4161219336219336
548,461,Omar,O.Richards,16,17,44,204822.jpg,0,0.0,0,476,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,526,0.0,0.0,0.0,0.0,466,455,418,Defender,Nott'm Forest,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.4161219336219336
549,462,Gustavo Henrique,G.Scarpa,16,17,45,185253.jpg,0,0.0,0,515,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,513,0.0,0.0,0.0,0.0,505,503,475,Midfielder,Nott'm Forest,0,0,0,0,1,0,177,0,5,5.7,15.0,25.0,17.3,0,1,2,0,0,0,0.4161219336219336
550,463,Jonjo,J.Shelvey,16,17,49,50232.jpg,0,0.0,0,592,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,548,100.0,,0.0,0.0,583,583,567,Midfielder,Nott'm Forest,51.0,1723.3333333333333,0.029593810444874274,0,11,0,573,1,16,16.3,55.6,11.0,102.1,1,2,6,0,0,0,0.4161219336219336
551,464,Sam,Surridge,16,17,45,217331.jpg,0,0.0,0,520,4,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.3,283,0.0,0.0,0.0,0.0,510,509,485,Attacker,Nott'm Forest,0,0,0,1,5,0,306,0,26,15.9,61.4,92.0,16.2,0,2,1,0,0,0,0.4161219336219336
552,465,Harry,Toffolo,16,17,44,114241.jpg,0,0.0,0,463,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.1,492,100.0,,0.0,0.0,453,442,404,Defender,Nott'm Forest,0,0,0,0,17,0,933,2,30,31.2,153.0,67.0,93.6,2,2,9,0,0,0,0.4161219336219336
553,466,Hwang,Ui-jo,16,17,44,201440.jpg,0,0.0,0,475,4,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,1.1,156,100.0,,0.0,0.0,465,454,417,Attacker,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4161219336219336
554,467,Neco,Williams,16,17,45,215136.jpg,3,0.7,108,205,2,9,26.8,15.9,6.0,0,0.02,0,0.07,1.0,0.3,286,100.0,,0.02,0.06,184,162,206,Defender,Nott'm Forest,23.0,708.6666666666666,0.032455315145813735,1,41,1,1872,4,54,84.0,372.2,209.0,257.3,4,7,20,0,0,0,0.4161219336219336
555,468,Chris,Wood,16,17,50,60689.jpg,9,1.8,16,140,4,36,37.2,20.9,21.0,1,0.12,0,0.04,3.0,0.7,203,100.0,,0.68,0.22,142,145,120,Attacker,Nott'm Forest,94.0,2080.6666666666665,0.045177827619352774,3,9,0,807,4,53,39.3,145.2,169.0,82.1,4,0,9,0,0,0,0.4161219336219336
556,469,Joe,Worrall,16,17,45,208912.jpg,1,0.2,245,169,2,26,31.0,21.3,14.0,0,0.10,0,0.31,0.3,0.1,447,100.0,,0.04,0.11,164,142,152,Defender,Nott'm Forest,0,0,0,1,44,0,2215,5,61,67.5,502.2,111.0,66.6,5,6,21,0,0,0,0.4161219336219336
557,470,Ryan,Yates,16,17,50,204968.jpg,5,1.0,201,245,3,18,26.0,5.6,2.0,0,0.00,0,0.02,1.7,0.0,525,100.0,,0.0,0.01,186,231,267,Midfielder,Nott'm Forest,0,0,0,0,36,3,1833,5,53,54.5,215.0,233.0,103.3,5,5,21,0,0,0,0.4161219336219336
558,604,Olu,Aina,16,17,45,159506.jpg,0,0.0,161,267,2,18,21.0,0.8,2.0,0,0.02,0,0.01,0.0,0.1,417,100.0,50.0,0.01,0.01,203,280,248,Defender,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4161219336219336
559,636,George,G.Shelvey,16,17,40,450197.jpg,0,0.0,0,425,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,498,100.0,,0.0,0.0,414,403,363,Goalkeeper,Nott'm Forest,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.4161219336219336
560,637,Josh,Powell,16,17,40,547659.jpg,0,0.0,0,447,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.1,421,100.0,,0.0,0.0,437,425,386,Defender,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4161219336219336
561,679,Gonzalo,G.Montiel,16,17,45,218430.jpg,0,0.0,0,521,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,644,100.0,,0.0,0.0,511,510,486,Defender,Nott'm Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4161219336219336
562,27,Auston,Trusty,17,49,40,201410.jpg,0,0.0,0,390,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,1.0,164,100.0,,0.0,0.0,379,367,325,Defender,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3786111111111111
563,471,Anel,Ahmedhodžić,17,49,45,233821.jpg,3,0.7,270,200,2,26,34.2,2.8,13.0,0,0.48,0,0.00,1.0,0.4,249,100.0,,0.16,0.0,152,245,157,Defender,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3786111111111111
564,472,Jordan,Amissah,17,49,40,538206.jpg,0,0.0,0,445,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.3,266,100.0,,0.0,0.0,435,423,384,Goalkeeper,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3786111111111111
565,473,George,Baldock,17,49,40,82691.jpg,3,0.8,160,309,2,9,6.2,2.0,2.0,0,0.00,0,0.03,1.0,12.2,32,75.0,75.0,0.0,0.02,290,255,240,Defender,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3786111111111111
566,474,Chris,Basham,17,49,40,40386.jpg,4,1.0,121,232,2,14,29.0,2.6,6.0,0,0.00,0,0.00,1.3,1.1,161,100.0,,0.0,0.0,172,248,204,Defender,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3786111111111111
567,476,Jayden,Bogle,17,49,45,226182.jpg,7,1.6,19,527,2,18,0.0,0.0,0.0,1,0.14,0,0.00,2.3,0.0,602,25.0,25.0,0.66,0.0,517,516,492,Defender,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3786111111111111
568,477,Rhian,Brewster,17,49,49,195473.jpg,0,0.0,0,611,4,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,499,0.0,0.0,0.0,0.0,604,603,588,Attacker,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3786111111111111
569,478,Ismaila,Coulibaly,17,49,44,476938.jpg,0,0.0,0,492,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,550,25.0,25.0,0.0,0.0,482,471,436,Midfielder,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3786111111111111
570,479,Adam,A.Davies,17,49,40,102549.jpg,0,0.0,0,361,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.2,314,100.0,,0.0,0.0,350,338,295,Goalkeeper,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3786111111111111
571,480,John,Egan,17,49,45,108416.jpg,3,0.7,270,215,2,28,32.8,0.7,12.0,0,0.04,0,0.00,1.0,0.2,360,100.0,,0.01,0.0,156,287,165,Defender,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3786111111111111
572,481,John,Fleck,17,49,50,47247.jpg,0,0.0,0,625,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,650,0.0,0.0,0.0,0.0,620,618,605,Midfielder,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3786111111111111
